District,Zone,Geographical Region,Development Region,Name of NGO in Nepali,Name of NGO in English,Acronym,Address,Telephone,Fax,Email,Website,Office Mobile,Contact Person,Working Sector
Salyan,Rapti,Hill,Mid-Western,सोसल एण्ड इन्भाएरोमेन्टल एजुकेशन फर डेभलप्मेन्ट (सीड) नेपाल,Social and Environment Education for Development ,,Syanikhal-1,088-523104,,,,,,
Salyan,Rapti,Hill,Mid-Western,दलित जनचेतना विकास मञ्च,Dalit Public Awareness Development Forum,,Khalanga-3,,,,,,,
Salyan,Rapti,Hill,Mid-Western,सामाजिक तथा शैक्षिक कल्याण संस्था,Social and Educaitonal Welfare Orgnization,,,,,,,,,
Salyan,Rapti,Hill,Mid-Western,शंखमुल ग्रामीण विद्युत वितरक एवं संस्था,Shankhamul Rural Electricity Distrubuter and Organization,,,,,,,,,
Salyan,Rapti,Hill,Mid-Western,महिला तथा बालबालिका उत्थान केन्द्र,Women and Children Upliftment Centre,,,,,,,,,
Salyan,Rapti,Hill,Mid-Western,गरिवी निवारणका लागि दिगो विकास केन्द्र,Sustainable Development Centre for Poverty Allivation ,,,,,,,,,
Salyan,Rapti,Hill,Mid-Western,पि आर डी नेपाल,P. R. D. Nepal,,,,,,,,,
Salyan,Rapti,Hill,Mid-Western,नवजागरण एकता मञ्च,Nawa Jagaran Ekta Manch,,,,,,,,,
Salyan,Rapti,Hill,Mid-Western,विकासका लागि सहकार्य केन्द्र नेपाल,Cooperative Center for Development Nepal,,Khalanga-7,088-520014,,,,,,
Salyan,Rapti,Hill,Mid-Western,सामाजिक सचेतना केन्द्र नेपाल,Social Awareness Centre Nepal,,Khalanga-5,,,,,,,
Salyan,Rapti,Hill,Mid-Western,दलित जनउत्थान केन्द्र नेपाल,Dalit Public Progress Centre Nepal,,Sejbaltakur-1,520160,,,,,,
Salyan,Rapti,Hill,Mid-Western,दलित महिला सशक्तिकरण केन्द्र नेपाल,Dalit Women Empowerment Centre,,Khalanga-6,,,,,,,
Salyan,Rapti,Hill,Mid-Western,दलित तथा अपाङ्ग कल्याण केन्द्र नेपाल,Dalit and Disable Welfare Centre,,Khalanga-5,,,,,,,
Salyan,Rapti,Hill,Mid-Western,द्वन्द पीडित महिला तथा वालवालिका संरचना केन्द्र,Conflict Victim Women and Children Structure Centre,,Khalanga-6,,,,,,,
Salyan,Rapti,Hill,Mid-Western,नव चेतना समाज सुधार संस्था ,Naba Chetana Samaj Sudhar Sanstha,,Khalanga-5,088-690287,,,,9847844644,Jauaram Singh,Community Development
Salyan,Rapti,Hill,Mid-Western,समाज विकास संस्था ,Social Development Organization,,Damachaur-4,082-692966,,,,,,
Salyan,Rapti,Hill,Mid-Western,सामाजिक सशक्तिकरणका लागि युवा अभियान (सियम) नेपाल,Social Empowerment for  Youth Movement,,"Khalanga-5, Dadagaun",088-520255,,seyom.salyan@yahoo.com,,,Bijaya Chanda,
Salyan,Rapti,Hill,Mid-Western,सामाजिक तथा आर्थिक सशक्तिकरण मञ्च ,Social and Economic Empowerment Forum,,Khalanga-7,088-520322,,seefsalyan@gmail.com,,9847934192,Hotaram Bista,Income generation and capacity building
Salyan,Rapti,Hill,Mid-Western,सामाजिक विकासका लागि समावेशी मञ्च नेपाल  ,Inclusive Forum for Social Development,,Kotwar-6,,,,,,,
Salyan,Rapti,Hill,Mid-Western,पाथीभरे अपाङ्ग सेवा संघ ,Pathibhere Disable Society Service Organization,,Damachaur-3,,,,,9741175586,Laksha B. Chanda,
Salyan,Rapti,Hill,Mid-Western,सामुदायिक सेवा केन्द्र ,Community Service Centre,,Khalanga-6,9847991135,,,,,,
Salyan,Rapti,Hill,Mid-Western,"सामाजिक विकास तथा वातावरण संरक्षण मञ्च, नेपाल ",Social Development and Environment Protection Forum,,"Dhanwang -3, Kapurkot",9758500665,,sharmags2004@yahoo.com,,,,
Salyan,Rapti,Hill,Mid-Western,सामाजिक सशक्तिकरणका लागि हाम्रो अभियान  ,Movement for Social Empowerment ,,Khalanga-6,088-520208,088-520208,mass_nepal@yahoo.com,,9747951135,Yagna Kumar Bista,Local Development
Salyan,Rapti,Hill,Mid-Western,ग्रामीण उर्जा प्रवद्र्धन तथा वातारण संरक्षण केन्द्र  ,Rural Energy Promotion for Environment Protection Center,,Sejbaltakur-1,,,,,9747484716,Pahalman Dangi,Community Development
Salyan,Rapti,Hill,Mid-Western,सामाजिक विकासका लागि जनएकता नेपाल ,Public Unity fro Social Development Nepal,,Khalanga-5,088-520301,,,,9748507999,Khem Kumari Dangi,
Salyan,Rapti,Hill,Mid-Western,भूवनेश्वरी युवा क्लव ,Bhuwaneswori Youth Club,,"Kotabara-8, Sanagaindakot",9748503423,,,,,,
Salyan,Rapti,Hill,Mid-Western,शान्ति र विकासका लागि यूवा सञ्जाल ,Youth Network for Peace and Development,,Khalanga-5,088-520297,,,,9847844496,Kishor Kumar Singh,Local Development
Salyan,Rapti,Hill,Mid-Western,मध्यपश्चिम युवा मिलन केन्द्र नेपाल ,Midwest Youth Union Center,,Tribini-7,088-520323,088-520323,,,9847844712,Oj B. Budhathoki,
Salyan,Rapti,Hill,Mid-Western,दलित उत्थान समाज ,Dalit Utthan Samaj,,Rim-2 Salyan,9748508740,,,,9748508740,Tanka Raj Nepali,
Salyan,Rapti,Hill,Mid-Western,सामाजिक विकास तथा वातावर संरक्षण मञ्च ,Social Development and Environment Protection Forum,,"Dhanwang -3, Kapurkot",9758500665,,sharmags2004@yahoo.com,,,,
Salyan,Rapti,Hill,Mid-Western,महिला सरोकार मञ्च नेपाल ,Women Concern Forum Nepal,,"Khalanga-5, Dadagaun",088-520248,,kregmi794@gmail.com,,9847852888,Bhagawati Regmi,Community Development
Salyan,Rapti,Hill,Mid-Western,कल्याणकारि अपाङ्ग संघ ,Welfare Association for the Disabled,,Khalanga-8,,088-520121,wadsalyan@gmail.com,,9748520881,Dhan B. Nepali,Skill Development of the disable
Salyan,Rapti,Hill,Mid-Western,असल शासन क्लब जिल्ला समन्वय समिती,Good Governance Club District Coordination Committee,,Khalanga-5,088-690428,088-520015,gsalyan@yahoo.com,,9847843313,Nirmalraj Gautam,"Human right, Agriculture and Environment Conservation"
Salyan,Rapti,Hill,Mid-Western,शारदा मिडीया संगम,Sharada Media Sangam,,Khalanga-5,088-520255,088-420121,radiorapti@yahoo.com,,9847843555,Ramesh Kumar Gautam,Local Development
Salyan,Rapti,Hill,Mid-Western,सिद्धकुमाख पवित्र धाम युवा क्लव ,Shitha Kumakha Pabitradhan Youth Club,,Marmparikada-5,,,,,,,
Salyan,Rapti,Hill,Mid-Western,नेपाल विकासको लागि युवा दृष्टि (भिजन नेपाल),Youth Vision For Development Nepal,,Khalanga-5,9841775874,,bhandantikaji@yahoo.com,,,,
Salyan,Rapti,Hill,Mid-Western,सहयोग समाज नेपाल ,Help Nepal,,Khalanga-7,9847890529,,,,,,
Surkhet,Bheri,Hill,Mid-Western,भेरी वातावरण संरक्षण समाज,Bheri Environment Protection Society,,"Birendra Nagar-8, Itram",,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सामुदायीक विकास श्रोत केन्द्र,Community Development Resource Centre,CDRC,Birendra Nagar,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,समाज जागरण केन्द्र (स्याक),Social Awareness Centre ,SAC,"Birendra Nagar-11, Chanute",,,,,,,
Surkhet,Bheri,Hill,Mid-Western,बागीना समुह,Bagina Group,,Birendra Nagar,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,वातावरण सुधार समाज,Environment Improvement Society,,Birendra Nagar-10,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,देउती युनेस्को क्लव,Deuti UNESCO Club,,Birendra Nagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सुर्खेत अपाङ्ग समाज,Surkhet Disable Society,,Birendra Nagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल समाज विकास संघ,Nepal Social Development Organization,,"Uttarganga -8, Tatopani",,,,,,,
Surkhet,Bheri,Hill,Mid-Western,ग्रामीण विकास सेवा केन्द्र,Rural Development Service Centre,,Bijaura-5,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,समाज कल्याण केन्द्र,Social Welfare Centre,,"Uttarganga-2, Kaledanda",,,,,,,
Surkhet,Bheri,Hill,Mid-Western,ग्रामीण महिला जागरण सेवा संघ,Rural Women Awareness Service Organization,,Ramghat-4,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,गृहस्थाश्रम केन्द्र,Jajarkot Permaculture Programme,,Gumi-2,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सुन्दर नेपाल संस्था,Beautiful Nepal Association,,Bidhapur-8,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,महिला शिक्षा तथा आर्थिक विकास समाज,Women Education and Economic Development Society,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,भेरी भम्केश्वर महादेव भम्क,Bheri Bhamkeswor Mahadev Bhamka,,"Gumi-1, Jhamke",,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल वेरोजगार निवारण संस्था,Nepal Jobless Allivation Organization,,Uttarganga-8,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल गरिबी उन्मुलन सहायता केन्द्र,Poverty Allivation Helping Centre Nepal,,Uttarganga-8,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,श्रृष्टि समाज,Nature Society ,,Birendranagar-10,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल महिला तथा वालवालिका संरक्षण समाज,Women and Children Protection Society Nepal,,Uttarganga-8,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,ग्रामीण जागरण संस्था,Rural Awareness Organization,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,विश्व सम्बन्ध समन्वय समाज,World Relation Coordination Society,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,शहिद स्मृती पुस्तकालय,Sahid Memorial Library,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,जन सेवा संघ,Public Service Association,,Uttarganga-8,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,भेरी सामुदायीक विकास संस्था,Bheri Community Development Organization,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,पहाडी ग्रामीण निरुत्साही जन उत्थान सेवा,Hill Rural Non-Enthusiastic Up Liftment Sarvice,HERNUS,Gumi-2,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,ग्रामीण विकास आयोजना,Rural Development Project,,Mahelkuna-1,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,असल समाज,Asal Samaj,,"Birendranagar-4, Bhairabsthan",,,,,,,
Surkhet,Bheri,Hill,Mid-Western,पर्वतीय विकास समाज,Society For High-Land Development  Nepal,,Birendranagar-4,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,युनेस्को समाज,UNESCO Nepal,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल कला तथा साहित्य विकास समाज,Nepal Art and Literature Development Society,,"Uttarganga-8, Tatopani",,,,,,,
Surkhet,Bheri,Hill,Mid-Western,आवाज  संस्था ,Aawaj Organization,,Birendranagar-9,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,दिगो बिकास कोष,Sustainable Development Facility,,Birendranagar-9,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,समृद्ध समाज विकास केन्द्र,Enrich Society Of Development Center,ESDC,Birendranagar,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल श्रोत परिचालन केन्द्र,Nepal Resource Mobilization Centre,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सिमान्तकृत महिलाहरुको लागि महिला संस्था,Women Organization for Marginalized Women,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,हेर्नुहोस् नेपाल,Hernuhos Nepal,,Gumi,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,मानव अधिकार तथा कृषि विकास समाज,Human Rights and Agriculture Development Society,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल नागरिक समाज (सिस नेपाल),Civil Society Nepal,CiS Nepal,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल दलित तथा जनजाति विकास केन्द्र,Dalit and Janajati Development Centre Nepal,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,गैर सरकारी संस्था समन्वय समिति,NGO Coordination Committee,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,स्वावलम्बी समाज नेपाल,Self- Reliant Society Nepal,,Chhinchu,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,मानवअधिकार तथा जन उत्थान केन्द्र नेपाल,Human Rights and Public Upliftment Centre Nepal,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,आफ्नो संस्था,Aafno Sanstha,,Birendranagar,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,भेरी सामुदायिक पशु स्वास्थ्य कार्यकर्ता संस्था(भेकाउ),Bheri Community Animal Health Worker Organizaion,BHECAW,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,महिला सशक्तिकरण केन्द्र,Women Empowement Centre,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल प्रिय समाज,Nepal Priya Samaj,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,चनौटे युवा विकास समाज,Chanaute Youth Development Society,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,विड्स,Wids,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सऐसी,Saesi,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,महिला शक्ति निकुञ्ज,Women Shakti Nikunja,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,मानव अधिकार अभियान समाज (हक्स नेपाल) ,Human Rights Campaign Society Nepal ,,Uttarganga-8,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,दलित पीडित महिला कल्याण केन्द्र,Dalit Victim Women Welfare Centre,,Birendranagar-9,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,भैरव युवा क्लब,Bhairaba Youth Club,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,विकासका लागि सूचना मञ्च,Infromation Forum for Development ,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,मानवअधिकार अभियान समाज,Human Rights Campaign Society,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सिर्जना जनकल्याण समाज,Srijana Public Welfare Society,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,ग्रामीण वातवारण सुधार समाज,Rural Environment Improvement Society,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,वातवारण संरक्षण सम्बद्र्धन साँस्कृतिक केन्द्र,Environment Protection Promotion Cultural Centre,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,ग्रामिण सामाजिक विकास केन्द्र,Rural Social Development Centre,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,महिला शान्ति आवाज,Mahila Shanti Aawaj,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,विकासका लागि अभियान,Campaign for Development,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सामुदायिक विकास केन्द्र,Community Development Centre,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नयाँ समाज,Naya Samaj,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल युनेस्को क्लब,Nepal UNESCO Club,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,दलित विकास केन्द्र,Dalit Development Centre,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सामाजिक सेवा केन्द्र (स्वदेश),Social Service Centre ,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,मानव अधिकार तथा सामाजिक विकास केन्द्र (हुडास),Human Rights and Social Development Centre ,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,महिला अधिकार युनेस्को मञ्च ,Women Rights UNESCO Forum,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,कालिका असल शासन क्लव ,Kalika Good Goverance Club,,Bijaura-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,असल शासन क्लव जिल्ला समन्वय समिति ,Good Goverance Club District Coordination Committee,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,अंग्रेजी भाषा विद्यार्थी एसोसियशन ,English Language Student Association,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेत्रहीन सेवा संघ ,Blind Service Organization,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सर्खेत युनेस्को संघ ,Surkhet UNESCO Association,,Uttarganaga-8,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सशक्तिकरण सभाज ,Empowement Society,,Chhapre-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,दलित महिला चेतना केन्द्र ,Dalit Women Awareness Centre,,Uttarganaga-8,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,जनजागरण केन्द्र नेपाल ,Public Awareness Centre Nepal,,Birendranagar-7,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,नेपाल गन्दर्भ विकास संघ ,Gandarva Development Association Nepal,,Birendranagar-7,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सहभागितामूलक समावेशी सशक्तिकरण केन्द्र ,Participatory Inclusive Empowerment Centre,,Birendranagar-11,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,मानव अधिकार संरक्षण समाज ,Human Rights Protection Society,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सामुदायिक विकास कार्यक्रम ,Community Development Program,,Birendranagar-9,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,हरियाली समाज ,Hariyali Samaj,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,सहारा असल शासन क्लव ,Sahara Good Goverance Club,,Bidyapur-4,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,जनजाति तथा आदिवासी विकास केन्द्र नेपाल ,Indigenous and Ethinic Development Centre,,Uttarganga-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,अन्तर्निभर समाज ,Self- Reliant Society ,,Birendranagar-6,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,जनचेतनाका लागि सामाजिक अन्तक्रिया ,Social Interaction for Public Awareness ,,Bidyapur-4,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,ग्रामीण वातावरण तथा कृषि विकास समाज नेपाल ,Rural Environment and Agriculture Development Society Nepal,,,,,,,,,
Surkhet,Bheri,Hill,Mid-Western,ग्रामीण आत्म निर्भर समाज ,Rural Self- Reliant Society,,Birendranagar-6,,,,,,,
